"_tid","v","_vp","c","fid","fuid","mime","pr","set","u"
"56681133#AgADSUMAAlP88Eo","brain mental connect","bra","1717443411","CAACAgIAAxkDAAIgL2ZeGzXzr3W9cZMMWuktSKQ2ax1FAAJJQwACU_zwSoN6mc5PEm9sNQQ","AgADSUMAAlP88Eo","","","","56681133"
"56681133#AgADSUMAAlP88Eo","connection","con","1717443411","CAACAgIAAxkDAAIgL2ZeGzXzr3W9cZMMWuktSKQ2ax1FAAJJQwACU_zwSoN6mc5PEm9sNQQ","AgADSUMAAlP88Eo","","","","56681133"
"56681133#AgADSUMAAlP88Eo","mental connection","men","1717443411","CAACAgIAAxkDAAIgL2ZeGzXzr3W9cZMMWuktSKQ2ax1FAAJJQwACU_zwSoN6mc5PEm9sNQQ","AgADSUMAAlP88Eo","","","","56681133"
"56681133#AgADSUMAAlP88Eo","ментальная связь","мен","1717443411","CAACAgIAAxkDAAIgL2ZeGzXzr3W9cZMMWuktSKQ2ax1FAAJJQwACU_zwSoN6mc5PEm9sNQQ","AgADSUMAAlP88Eo","","","","56681133"
"56681133#AgADSUMAAlP88Eo","миндальная связь","мин","1717443411","CAACAgIAAxkDAAIgL2ZeGzXzr3W9cZMMWuktSKQ2ax1FAAJJQwACU_zwSoN6mc5PEm9sNQQ","AgADSUMAAlP88Eo","","","","56681133"
"56681133#AgADSUMAAlP88Eo","связь","свя","1717443411","CAACAgIAAxkDAAIgL2ZeGzXzr3W9cZMMWuktSKQ2ax1FAAJJQwACU_zwSoN6mc5PEm9sNQQ","AgADSUMAAlP88Eo","","","","56681133"
"7283618606#AgADEgUAAmZ8sEc","tiaowu","#7283618606","1724070228","CAACAgEAAxUAAWbDONjrXcT_TIeT8P0aUnbRjbNYAAISBQACZnywR1Vvl70wbqMTNQQ","AgADEgUAAmZ8sEc","","true","pa_iEYwLYkzrTLVodluIgyc_by_SigStick22Bot","7283618606"
"56681133#AgADMgADkp8eEQ","котик","кот","1700899677","CAACAgIAAxkDAAIZUWVhq02Pf67KAAGPYYvgI64o9k0sjgACMgADkp8eEc0PLZT7dFPoMwQ","AgADMgADkp8eEQ","","","Catkus","56681133"
"56681133#AgADMgADkp8eEQ","пизды котик","пиз","1700899677","CAACAgIAAxkDAAIZUWVhq02Pf67KAAGPYYvgI64o9k0sjgACMgADkp8eEc0PLZT7dFPoMwQ","AgADMgADkp8eEQ","","","Catkus","56681133"
"56681133#AgADMgADkp8eEQ","получишь пизды котик","пол","1700899677","CAACAgIAAxkDAAIZUWVhq02Pf67KAAGPYYvgI64o9k0sjgACMgADkp8eEc0PLZT7dFPoMwQ","AgADMgADkp8eEQ","","","Catkus","56681133"
"56681133#AgADMgADkp8eEQ","щас получишь пизды к","щас","1700899677","CAACAgIAAxkDAAIZUWVhq02Pf67KAAGPYYvgI64o9k0sjgACMgADkp8eEc0PLZT7dFPoMwQ","AgADMgADkp8eEQ","","","Catkus","56681133"
"1909886542#AgADkBUAAk7ksVQ","blowjob","blo","1729587787","CgACAgUAAxkBAAIkR2cXakPCrlmwJyfY4-eZntf7myC6AAKQFQACTuSxVPKmu2NB6D2aNgQ","AgADkBUAAk7ksVQ","1","","","1909886542"
"1909886542#AgADkBUAAk7ksVQ","gag","gag","1729587787","CgACAgUAAxkBAAIkR2cXakPCrlmwJyfY4-eZntf7myC6AAKQFQACTuSxVPKmu2NB6D2aNgQ","AgADkBUAAk7ksVQ","1","","","1909886542"
"56681133#AgADJhIAAgO7yUs","в шоке","в ш","1700761699","CAACAgIAAxUAAWVeWviO4bpqHhVmdFa5zejeyOD8AAImEgACA7vJS1bZUMf-tpHzMwQ","AgADJhIAAgO7yUs","","","shit_tima_y","56681133"
"56681133#AgADJhIAAgO7yUs","кунгфу панда в шоке","кун","1700761700","CAACAgIAAxUAAWVeWviO4bpqHhVmdFa5zejeyOD8AAImEgACA7vJS1bZUMf-tpHzMwQ","AgADJhIAAgO7yUs","","","shit_tima_y","56681133"
"56681133#AgADJhIAAgO7yUs","панда в шоке","пан","1700761697","CAACAgIAAxUAAWVeWviO4bpqHhVmdFa5zejeyOD8AAImEgACA7vJS1bZUMf-tpHzMwQ","AgADJhIAAgO7yUs","","","shit_tima_y","56681133"
"56681133#AgADJhIAAgO7yUs","шоке","шок","1700761698","CAACAgIAAxUAAWVeWviO4bpqHhVmdFa5zejeyOD8AAImEgACA7vJS1bZUMf-tpHzMwQ","AgADJhIAAgO7yUs","","","shit_tima_y","56681133"
"56681133#AgADhQcAAkVRkw4","злюся","злю","1700761704","CAACAgIAAxkBAAPtZVzzjoFBKRzAVEsuLAWSfJvsTFwAAoUHAAJFUZMODAAB3BtRuoA_MwQ","AgADhQcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADhQcAAkVRkw4","ухади я злюся","уха","1700761703","CAACAgIAAxkBAAPtZVzzjoFBKRzAVEsuLAWSfJvsTFwAAoUHAAJFUZMODAAB3BtRuoA_MwQ","AgADhQcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADhQcAAkVRkw4","уходи я злюся","ухо","1700761701","CAACAgIAAxkBAAPtZVzzjoFBKRzAVEsuLAWSfJvsTFwAAoUHAAJFUZMODAAB3BtRuoA_MwQ","AgADhQcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADhQcAAkVRkw4","я злюся","я з","1700761702","CAACAgIAAxkBAAPtZVzzjoFBKRzAVEsuLAWSfJvsTFwAAoUHAAJFUZMODAAB3BtRuoA_MwQ","AgADhQcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADEiUAAsi4GEk","быть уничтожено","быт","1700816843","CAACAgIAAxUAAWVfsQLfxTyh3hKoEsGYfg0vhh-1AAISJQACyLgYSQlDxOC2q3_EMwQ","AgADEiUAAsi4GEk","","","ILoveKokomimainee","56681133"
"56681133#AgADEiUAAsi4GEk","должно быть уничтоже","дол","1700816843","CAACAgIAAxUAAWVfsQLfxTyh3hKoEsGYfg0vhh-1AAISJQACyLgYSQlDxOC2q3_EMwQ","AgADEiUAAsi4GEk","","","ILoveKokomimainee","56681133"
"56681133#AgADEiUAAsi4GEk","мужло должно быть ун","муж","1700816843","CAACAgIAAxUAAWVfsQLfxTyh3hKoEsGYfg0vhh-1AAISJQACyLgYSQlDxOC2q3_EMwQ","AgADEiUAAsi4GEk","","","ILoveKokomimainee","56681133"
"56681133#AgADEiUAAsi4GEk","уничтожено","уни","1700816843","CAACAgIAAxUAAWVfsQLfxTyh3hKoEsGYfg0vhh-1AAISJQACyLgYSQlDxOC2q3_EMwQ","AgADEiUAAsi4GEk","","","ILoveKokomimainee","56681133"
"56681133#AgADsjAAAkB2uEo","""зараз треба терпіти ""","зар","1719870618","CgACAgIAAxkBAAIhm2aDJJEeZrlLNl7ZQ7iC1Qtu-08wAAKyMAACQHa4SuFuGXgFexMnNQQ","AgADsjAAAkB2uEo","1","","","56681133"
"56681133#AgADsjAAAkB2uEo","терпіти це факт","тер","1719870618","CgACAgIAAxkBAAIhm2aDJJEeZrlLNl7ZQ7iC1Qtu-08wAAKyMAACQHa4SuFuGXgFexMnNQQ","AgADsjAAAkB2uEo","1","","","56681133"
"56681133#AgADsjAAAkB2uEo","треба терпіти це фак","тре","1719870618","CgACAgIAAxkBAAIhm2aDJJEeZrlLNl7ZQ7iC1Qtu-08wAAKyMAACQHa4SuFuGXgFexMnNQQ","AgADsjAAAkB2uEo","1","","","56681133"
"56681133#AgADsjAAAkB2uEo","факт","фак","1719870618","CgACAgIAAxkBAAIhm2aDJJEeZrlLNl7ZQ7iC1Qtu-08wAAKyMAACQHa4SuFuGXgFexMnNQQ","AgADsjAAAkB2uEo","1","","","56681133"
"56681133#AgADsjAAAkB2uEo","це факт","""це ""","1719870618","CgACAgIAAxkBAAIhm2aDJJEeZrlLNl7ZQ7iC1Qtu-08wAAKyMAACQHa4SuFuGXgFexMnNQQ","AgADsjAAAkB2uEo","1","","","56681133"
"56681133#AgADaAEAAmo2YUc","chikita","chi","1700830175","CAACAgEAAxkDAAIXQmVgm9qRF6sKSCuGi0-NOUbWb45rAAJoAQACajZhR77MdpJ99gpqMwQ","AgADaAEAAmo2YUc","","","Rei_Chiquita","56681133"
"56681133#AgADaAEAAmo2YUc","чикита","чик","1700830175","CAACAgEAAxkDAAIXQmVgm9qRF6sKSCuGi0-NOUbWb45rAAJoAQACajZhR77MdpJ99gpqMwQ","AgADaAEAAmo2YUc","","","Rei_Chiquita","56681133"
"56681133#AgADaAEAAmo2YUc","чікіта","чік","1700830175","CAACAgEAAxkDAAIXQmVgm9qRF6sKSCuGi0-NOUbWb45rAAJoAQACajZhR77MdpJ99gpqMwQ","AgADaAEAAmo2YUc","","","Rei_Chiquita","56681133"
"56681133#AgADlQoAAjZm0VA","dead inside","dea","1700761710","CAACAgQAAxkBAAII1GVfHQXbHtitjqMQZld4Aps6sILhAAKVCgACNmbRUEBMfWyFh6hTMwQ","AgADlQoAAjZm0VA","","","im_pieceofshit","56681133"
"56681133#AgADlQoAAjZm0VA","inside","ins","1700761709","CAACAgQAAxkBAAII1GVfHQXbHtitjqMQZld4Aps6sILhAAKVCgACNmbRUEBMfWyFh6hTMwQ","AgADlQoAAjZm0VA","","","im_pieceofshit","56681133"
"56681133#AgADlQoAAjZm0VA","дед инсайд","дед","1700761706","CAACAgQAAxkBAAII1GVfHQXbHtitjqMQZld4Aps6sILhAAKVCgACNmbRUEBMfWyFh6hTMwQ","AgADlQoAAjZm0VA","","","im_pieceofshit","56681133"
"56681133#AgADlQoAAjZm0VA","дед інсайд","дед","1700761705","CAACAgQAAxkBAAII1GVfHQXbHtitjqMQZld4Aps6sILhAAKVCgACNmbRUEBMfWyFh6hTMwQ","AgADlQoAAjZm0VA","","","im_pieceofshit","56681133"
"56681133#AgADlQoAAjZm0VA","инсайд","инс","1700761708","CAACAgQAAxkBAAII1GVfHQXbHtitjqMQZld4Aps6sILhAAKVCgACNmbRUEBMfWyFh6hTMwQ","AgADlQoAAjZm0VA","","","im_pieceofshit","56681133"
"56681133#AgADwQ0AAsZRxhU","secret","sec","1700761712","CAACAgUAAxUAAWVc1FwhTaWV3SURehRbZt2M8MkyAALBDQACxlHGFeF4wrtLL-kLMwQ","AgADwQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADwQ0AAsZRxhU","shiba","shi","1700761715","CAACAgUAAxUAAWVc1FwhTaWV3SURehRbZt2M8MkyAALBDQACxlHGFeF4wrtLL-kLMwQ","AgADwQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADwQ0AAsZRxhU","секретик","сек","1700761714","CAACAgUAAxUAAWVc1FwhTaWV3SURehRbZt2M8MkyAALBDQACxlHGFeF4wrtLL-kLMwQ","AgADwQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADwQ0AAsZRxhU","тссс","тсс","1700761713","CAACAgUAAxUAAWVc1FwhTaWV3SURehRbZt2M8MkyAALBDQACxlHGFeF4wrtLL-kLMwQ","AgADwQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADwQ0AAsZRxhU","шиба","шиб","1700761711","CAACAgUAAxUAAWVc1FwhTaWV3SURehRbZt2M8MkyAALBDQACxlHGFeF4wrtLL-kLMwQ","AgADwQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADxQ0AAsZRxhU","в шоке","в ш","1700761717","CAACAgUAAxUAAWVc1FxuMcWBCnjaFF3GeKXoNXt2AALFDQACxlHGFX_Rq9velyfbMwQ","AgADxQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADxQ0AAsZRxhU","шиба в шоке","шиб","1700761718","CAACAgUAAxUAAWVc1FxuMcWBCnjaFF3GeKXoNXt2AALFDQACxlHGFX_Rq9velyfbMwQ","AgADxQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADxQ0AAsZRxhU","шиба шокирован","шиб","1700761719","CAACAgUAAxUAAWVc1FxuMcWBCnjaFF3GeKXoNXt2AALFDQACxlHGFX_Rq9velyfbMwQ","AgADxQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADxQ0AAsZRxhU","шоке","шок","1700761716","CAACAgUAAxUAAWVc1FxuMcWBCnjaFF3GeKXoNXt2AALFDQACxlHGFX_Rq9velyfbMwQ","AgADxQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADxQ0AAsZRxhU","шокирован","шок","1700761720","CAACAgUAAxUAAWVc1FxuMcWBCnjaFF3GeKXoNXt2AALFDQACxlHGFX_Rq9velyfbMwQ","AgADxQ0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADRgcAAkVRkw4","""в этой кроватке был ""","в э","1700761721","CAACAgIAAxUAAWVc174HcXEy-_iFLF4coJNjnY1EAAJGBwACRVGTDqeiFMqtt7TlMwQ","AgADRgcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADRgcAAkVRkw4","кроватке был ты","кро","1700761724","CAACAgIAAxUAAWVc174HcXEy-_iFLF4coJNjnY1EAAJGBwACRVGTDqeiFMqtt7TlMwQ","AgADRgcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADRgcAAkVRkw4","хочу","хоч","1700761725","CAACAgIAAxUAAWVc174HcXEy-_iFLF4coJNjnY1EAAJGBwACRVGTDqeiFMqtt7TlMwQ","AgADRgcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADRgcAAkVRkw4","чтобы в этой кроватк","что","1700761723","CAACAgIAAxUAAWVc174HcXEy-_iFLF4coJNjnY1EAAJGBwACRVGTDqeiFMqtt7TlMwQ","AgADRgcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADRgcAAkVRkw4","этой кроватке был ты","это","1700761722","CAACAgIAAxUAAWVc174HcXEy-_iFLF4coJNjnY1EAAJGBwACRVGTDqeiFMqtt7TlMwQ","AgADRgcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADPhUAAuE7yEs","rock","roc","1700761726","CAACAgIAAxUAAWVeWvg4gyq9gjx-4UlEWvf-ccI2AAI-FQAC4TvISyGu9Oi89CQPMwQ","AgADPhUAAuE7yEs","","","shit_tima_y","56681133"
"56681133#AgADPhUAAuE7yEs","the rock","the","1700761728","CAACAgIAAxUAAWVeWvg4gyq9gjx-4UlEWvf-ccI2AAI-FQAC4TvISyGu9Oi89CQPMwQ","AgADPhUAAuE7yEs","","","shit_tima_y","56681133"
"56681133#AgADPhUAAuE7yEs","подозрительный the r","под","1700761727","CAACAgIAAxUAAWVeWvg4gyq9gjx-4UlEWvf-ccI2AAI-FQAC4TvISyGu9Oi89CQPMwQ","AgADPhUAAuE7yEs","","","shit_tima_y","56681133"
"56681133#AgADMlIAAk34YEg","hammond","ham","1720466008","CgACAgIAAxkBAAIhw2aMOlVL7PQYFsImDOEp1UzlDUCAAAIyUgACTfhgSEoQUI5jTN-FNQQ","AgADMlIAAk34YEg","1","","","56681133"
"56681133#AgADMlIAAk34YEg","hamster","ham","1720466008","CgACAgIAAxkBAAIhw2aMOlVL7PQYFsImDOEp1UzlDUCAAAIyUgACTfhgSEoQUI5jTN-FNQQ","AgADMlIAAk34YEg","1","","","56681133"
"56681133#AgADMlIAAk34YEg","overwatch hammond","ove","1720466008","CgACAgIAAxkBAAIhw2aMOlVL7PQYFsImDOEp1UzlDUCAAAIyUgACTfhgSEoQUI5jTN-FNQQ","AgADMlIAAk34YEg","1","","","56681133"
"56681133#AgADMlIAAk34YEg","overwatch hamster","ove","1720466008","CgACAgIAAxkBAAIhw2aMOlVL7PQYFsImDOEp1UzlDUCAAAIyUgACTfhgSEoQUI5jTN-FNQQ","AgADMlIAAk34YEg","1","","","56681133"
"56681133#AgADuA0AAsZRxhU","angry shiba","ang","1700761733","CAACAgUAAxUAAWVc1Fwzq6Li7tTyLKzo_YNJ7J29AAK4DQACxlHGFccjWHmw5oUiMwQ","AgADuA0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADuA0AAsZRxhU","annoyed","ann","1700761730","CAACAgUAAxUAAWVc1Fwzq6Li7tTyLKzo_YNJ7J29AAK4DQACxlHGFccjWHmw5oUiMwQ","AgADuA0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADuA0AAsZRxhU","shiba","shi","1700761732","CAACAgUAAxUAAWVc1Fwzq6Li7tTyLKzo_YNJ7J29AAK4DQACxlHGFccjWHmw5oUiMwQ","AgADuA0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADuA0AAsZRxhU","злой шиба","зло","1700761731","CAACAgUAAxUAAWVc1Fwzq6Li7tTyLKzo_YNJ7J29AAK4DQACxlHGFccjWHmw5oUiMwQ","AgADuA0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADuA0AAsZRxhU","шиба","шиб","1700761729","CAACAgUAAxUAAWVc1Fwzq6Li7tTyLKzo_YNJ7J29AAK4DQACxlHGFccjWHmw5oUiMwQ","AgADuA0AAsZRxhU","","","Shibaban","56681133"
"56681133#AgADqHQAAgTgyUk","заєбав йди працюй","зає","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","заїбав іди працюй на","заї","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","йди працюй","йди","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","нам пизда заїбав іди","нам","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","нам пізда заєбав йди","нам","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","пизда заїбав іди пра","пиз","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","працюй нам пізда зає","пра","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","пізда заєбав йди пра","піз","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADqHQAAgTgyUk","іди працюй нам пізда","іди","1740176137","CAACAgIAAxkDAAIlMme4-vUhtqMAAdR8PRCg-BdosfktwwACqHQAAgTgyUnNjIEPoG89bDYE","AgADqHQAAgTgyUk","","","","56681133"
"56681133#AgADUi4AAhFiOEg","иди нахуй","иди","1718870702","CAACAgIAAxUAAWZz4UOE8eBLbLQzWYWwRCfQ8CLnAAJSLgACEWI4SAjdq5xYdZVBNQQ","AgADUi4AAhFiOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADUi4AAhFiOEg","иди пон","иди","1718870702","CAACAgIAAxUAAWZz4UOE8eBLbLQzWYWwRCfQ8CLnAAJSLgACEWI4SAjdq5xYdZVBNQQ","AgADUi4AAhFiOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADUi4AAhFiOEg","мавра","мав","1718870702","CAACAgIAAxUAAWZz4UOE8eBLbLQzWYWwRCfQ8CLnAAJSLgACEWI4SAjdq5xYdZVBNQQ","AgADUi4AAhFiOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADUi4AAhFiOEg","нахуй иди пон","нах","1718870702","CAACAgIAAxUAAWZz4UOE8eBLbLQzWYWwRCfQ8CLnAAJSLgACEWI4SAjdq5xYdZVBNQQ","AgADUi4AAhFiOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADUi4AAhFiOEg","ну типа нахуй иди по","""ну ""","1718870702","CAACAgIAAxUAAWZz4UOE8eBLbLQzWYWwRCfQ8CLnAAJSLgACEWI4SAjdq5xYdZVBNQQ","AgADUi4AAhFiOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADUi4AAhFiOEg","пон","пон","1718870702","CAACAgIAAxUAAWZz4UOE8eBLbLQzWYWwRCfQ8CLnAAJSLgACEWI4SAjdq5xYdZVBNQQ","AgADUi4AAhFiOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADUi4AAhFiOEg","типа нахуй иди пон","тип","1718870702","CAACAgIAAxUAAWZz4UOE8eBLbLQzWYWwRCfQ8CLnAAJSLgACEWI4SAjdq5xYdZVBNQQ","AgADUi4AAhFiOEg","","","QDAPREWFLQ_by_stikeri_stikeri_bot","56681133"
"56681133#AgADJlIAAk34YEg","4am","4am","1720465763","CAACAgIAAxkDAAIht2aMOVekNXyZ407bC1fChZlnmLHfAAImUgACTfhgSEQ4BV6VstaSNQQ","AgADJlIAAk34YEg","","","","56681133"
"56681133#AgADJlIAAk34YEg","honey","hon","1720465763","CAACAgIAAxkDAAIht2aMOVekNXyZ407bC1fChZlnmLHfAAImUgACTfhgSEQ4BV6VstaSNQQ","AgADJlIAAk34YEg","","","","56681133"
"56681133#AgADJlIAAk34YEg","yes honey","yes","1720465763","CAACAgIAAxkDAAIht2aMOVekNXyZ407bC1fChZlnmLHfAAImUgACTfhgSEQ4BV6VstaSNQQ","AgADJlIAAk34YEg","","","","56681133"
"56681133#AgADJlIAAk34YEg","да дорогая","""да ""","1720465763","CAACAgIAAxkDAAIht2aMOVekNXyZ407bC1fChZlnmLHfAAImUgACTfhgSEQ4BV6VstaSNQQ","AgADJlIAAk34YEg","","","","56681133"
"56681133#AgADJlIAAk34YEg","дорогая","дор","1720465763","CAACAgIAAxkDAAIht2aMOVekNXyZ407bC1fChZlnmLHfAAImUgACTfhgSEQ4BV6VstaSNQQ","AgADJlIAAk34YEg","","","","56681133"
"56681133#AgADuREAAp2PYEg","бляздець","бля","1700824377","CAACAgIAAxUAAWVgfI_ozpCNzKqa2zsKHon2hODUAAK5EQACnY9gSKI1hjjBOMbUMwQ","AgADuREAAp2PYEg","","","memesukraine","56681133"
"56681133#AgAD2lQAAhC3AAFI","aborted","abo","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","bad down there","bad","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","could be aborted","cou","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","down there","dow","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","everyone could be ab","eve","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","i wish everyone coul","i w","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","looks pretty bad dow","loo","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","pretty bad down ther","pre","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","there","the","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgAD2lQAAhC3AAFI","""wish everyone could ""","wis","1719689987","CAACAgIAAxkBAAIhdmaAYvQltxDnXd434Li0UKLHD3tXAALaVAACELcAAUig3ql_uGKoLDUE","AgAD2lQAAhC3AAFI","","","","56681133"
"56681133#AgADtFMAAicqgEo","18 and over","""18 ""","1724866974","CAACAgIAAxkDAAIjP2bPYZk3ONhVTVMUZAl1DZY9hWdoAAK0UwACJyqASsvrK1sS9m3jNQQ","AgADtFMAAicqgEo","","","","56681133"
"56681133#AgADtFMAAicqgEo","and over","and","1724866974","CAACAgIAAxkDAAIjP2bPYZk3ONhVTVMUZAl1DZY9hWdoAAK0UwACJyqASsvrK1sS9m3jNQQ","AgADtFMAAicqgEo","","","","56681133"
"56681133#AgADtFMAAicqgEo","over","ove","1724866974","CAACAgIAAxkDAAIjP2bPYZk3ONhVTVMUZAl1DZY9hWdoAAK0UwACJyqASsvrK1sS9m3jNQQ","AgADtFMAAicqgEo","","","","56681133"
"56681133#AgAD0wcAAkVRkw4","все не выдерживаю","все","1700761738","CAACAgIAAxkDAAICo2VeBcorJRFJI0GJy6NUoSBnXjkDAALTBwACRVGTDh9VD4JfuBTnMwQ","AgAD0wcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD0wcAAkVRkw4","не выдерживаю","""не ""","1700761737","CAACAgIAAxkDAAICo2VeBcorJRFJI0GJy6NUoSBnXjkDAALTBwACRVGTDh9VD4JfuBTnMwQ","AgAD0wcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD0wcAAkVRkw4","уже это все не выдер","уже","1700761736","CAACAgIAAxkDAAICo2VeBcorJRFJI0GJy6NUoSBnXjkDAALTBwACRVGTDh9VD4JfuBTnMwQ","AgAD0wcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD0wcAAkVRkw4","это все не выдержива","это","1700761734","CAACAgIAAxkDAAICo2VeBcorJRFJI0GJy6NUoSBnXjkDAALTBwACRVGTDh9VD4JfuBTnMwQ","AgAD0wcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgAD0wcAAkVRkw4","я уже это все не выд","я у","1700761735","CAACAgIAAxkDAAICo2VeBcorJRFJI0GJy6NUoSBnXjkDAALTBwACRVGTDh9VD4JfuBTnMwQ","AgAD0wcAAkVRkw4","","","Cutecatsmeme","56681133"
"56681133#AgADNAADaJpdDA","клево","кле","1700761739","CAACAgIAAxUAAWVczxSBZ14GE4DxUQi-Dr0tUENbAAI0AANoml0M_VJVqSLIfIwzBA","AgADNAADaJpdDA","","","sad_crying_cat","56681133"
